,ID1,ID2,end_time,start_time
388,1175,1056,107180,107060
1493,1181,1156,107200,107080
270,1128,1046,107820,107080
1493,1156,1181,107200,107080
270,1046,1128,107820,107080
298,1049,1105,107240,107120
298,1105,1049,107240,107120
908,1125,1105,107460,107140
908,1105,1125,107460,107140
1532,1168,1178,107200,107140
790,1090,1109,107220,107140
790,1109,1090,107220,107140
1532,1178,1168,107200,107140
1388,1144,1149,107260,107180
994,1125,1181,107320,107180
1244,1155,1135,107260,107180
1244,1135,1155,107260,107180
994,1181,1125,107320,107180
1388,1149,1144,107260,107180
25,1029,1149,107300,107200
25,1149,1029,107300,107200
1395,1144,1360,107360,107240
1395,1360,1144,107360,107240
921,1143,1105,107460,107260
1494,1156,1181,107440,107260
1494,1181,1156,107440,107260
921,1105,1143,107460,107260
1517,1164,1178,107360,107280
237,1044,1128,107820,107280
299,1049,1105,107340,107280
1517,1178,1164,107360,107280
389,1175,1056,107520,107280
389,1056,1175,107520,107280
237,1128,1044,107820,107280
299,1105,1049,107340,107280
710,1080,1337,107460,107320
710,1337,1080,107460,107320
232,1044,1046,107460,107340
232,1046,1044,107460,107340
168,1136,1039,107420,107360
168,1039,1136,107420,107360
26,1149,1029,107420,107360
26,1029,1149,107420,107360
1518,1164,1178,107500,107440
1518,1178,1164,107500,107440
399,1336,1057,107500,107440
399,1057,1336,107500,107440
1121,1210,1126,107560,107500
1121,1126,1210,107560,107500
1558,1175,1187,107600,107520
1558,1187,1175,107600,107520
233,1044,1046,107780,107580
233,1046,1044,107780,107580
1771,1359,1334,107760,107620
1771,1334,1359,107760,107620
1122,1126,1210,107740,107620
1122,1210,1126,107740,107620
1514,1168,1164,107740,107680
831,1093,1164,107880,107680
1533,1178,1168,108320,107680
1533,1168,1178,108320,107680
909,1105,1125,107960,107680
909,1125,1105,107960,107680
831,1164,1093,107880,107680
834,1168,1093,107780,107680
834,1093,1168,107780,107680
1514,1164,1168,107740,107680
922,1105,1143,107760,107700
922,1143,1105,107760,107700
1272,1135,1335,107780,107720
1272,1335,1135,107780,107720
1245,1155,1135,107800,107740
1245,1135,1155,107800,107740
617,1168,1075,107920,107780
390,1056,1175,107860,107780
617,1075,1168,107920,107780
390,1175,1056,107860,107780
835,1093,1168,107960,107820
835,1168,1093,107960,107820
1772,1359,1334,107980,107880
98,1201,1033,107940,107880
1772,1334,1359,107980,107880
98,1033,1201,107940,107880
1273,1135,1335,107980,107900
271,1128,1046,108220,107900
271,1046,1128,108220,107900
1273,1335,1135,107980,107900
238,1044,1128,108080,107920
238,1128,1044,108080,107920
923,1105,1143,108220,107960
923,1143,1105,108220,107960
1039,1125,1336,108040,107960
1039,1336,1125,108040,107960
606,1164,1075,108080,108020
122,1213,1033,108460,108020
122,1033,1213,108460,108020
606,1075,1164,108080,108020
99,1033,1201,108260,108040
1274,1335,1135,108340,108040
99,1201,1033,108260,108040
1322,1229,1138,108120,108040
1322,1138,1229,108120,108040
1274,1135,1335,108340,108040
836,1168,1093,108140,108060
836,1093,1168,108140,108060
1040,1125,1336,108140,108080
1470,1155,1335,108260,108080
1246,1155,1135,108280,108080
1246,1135,1155,108280,108080
1040,1336,1125,108140,108080
1470,1335,1155,108260,108080
607,1164,1075,108240,108160
234,1044,1046,108280,108160
607,1075,1164,108240,108160
234,1046,1044,108280,108160
837,1168,1093,108340,108240
837,1093,1168,108340,108240
392,1057,1117,108380,108320
27,1149,1029,108380,108320
392,1117,1057,108380,108320
239,1128,1044,108420,108320
239,1044,1128,108420,108320
27,1029,1149,108380,108320
272,1046,1128,108820,108340
272,1128,1046,108820,108340
224,1215,1042,108480,108380
224,1042,1215,108480,108380
838,1168,1093,108460,108400
838,1093,1168,108460,108400
1275,1335,1135,108500,108420
1471,1335,1155,108860,108420
100,1201,1033,108520,108420
1471,1155,1335,108860,108420
1247,1155,1135,108960,108420
1247,1135,1155,108960,108420
100,1033,1201,108520,108420
1275,1135,1335,108500,108420
341,1051,1155,108560,108460
341,1155,1051,108560,108460
332,1051,1135,108600,108460
332,1135,1051,108600,108460
28,1029,1149,108580,108480
28,1149,1029,108580,108480
1449,1360,1149,108640,108480
1449,1149,1360,108640,108480
38,1360,1029,108720,108500
38,1029,1360,108720,108500
1041,1336,1125,108740,108520
1041,1125,1336,108740,108520
496,1067,1359,108620,108560
1276,1335,1135,108700,108560
1276,1135,1335,108700,108560
496,1359,1067,108620,108560
240,1128,1044,108660,108580
240,1044,1128,108660,108580
979,1125,1138,108700,108640
979,1138,1125,108700,108640
1649,1208,1191,108740,108680
1649,1191,1208,108740,108680
1277,1335,1135,108840,108740
1603,1179,1214,108820,108740
1277,1135,1335,108840,108740
1603,1214,1179,108820,108740
241,1044,1128,108840,108780
241,1128,1044,108840,108780
534,1073,1227,108860,108800
534,1227,1073,108860,108800
1042,1125,1336,108880,108820
1042,1336,1125,108880,108820
1278,1335,1135,108980,108900
1472,1335,1155,109020,108900
1472,1155,1335,109020,108900
1278,1135,1335,108980,108900
497,1359,1067,109000,108920
497,1067,1359,109000,108920
535,1227,1073,108980,108920
535,1073,1227,108980,108920
1559,1187,1175,109120,109000
1248,1135,1155,109500,109000
1559,1175,1187,109120,109000
1248,1155,1135,109500,109000
273,1046,1128,109260,109020
273,1128,1046,109260,109020
1279,1335,1135,109260,109040
1279,1135,1335,109260,109040
1473,1155,1335,109320,109060
39,1029,1360,109120,109060
1473,1335,1155,109320,109060
39,1360,1029,109120,109060
342,1155,1051,109200,109100
342,1051,1155,109200,109100
235,1046,1044,109220,109140
235,1044,1046,109220,109140
711,1337,1080,109480,109180
711,1080,1337,109480,109180
242,1044,1128,109300,109200
242,1128,1044,109300,109200
475,1067,1199,109320,109260
343,1051,1155,109320,109260
343,1155,1051,109320,109260
475,1199,1067,109320,109260
75,1089,1033,109560,109280
75,1033,1089,109560,109280
243,1044,1128,109440,109340
894,1113,1104,109400,109340
243,1128,1044,109440,109340
894,1104,1113,109400,109340
1474,1155,1335,109500,109360
1280,1335,1135,109420,109360
1280,1135,1335,109420,109360
1474,1335,1155,109500,109360
1560,1187,1175,109440,109380
1560,1175,1187,109440,109380
361,1335,1051,109500,109440
344,1155,1051,109500,109440
344,1051,1155,109500,109440
361,1051,1335,109500,109440
274,1128,1046,109620,109480
274,1046,1128,109620,109480
333,1051,1135,109580,109500
333,1135,1051,109580,109500
712,1080,1337,109600,109520
712,1337,1080,109600,109520
362,1051,1335,109600,109540
1249,1155,1135,110040,109540
345,1051,1155,109780,109540
345,1155,1051,109780,109540
362,1335,1051,109600,109540
1475,1155,1335,109860,109540
1475,1335,1155,109860,109540
1249,1135,1155,110040,109540
488,1067,1334,109620,109560
488,1334,1067,109620,109560
334,1135,1051,109720,109640
334,1051,1135,109720,109640
713,1080,1337,109840,109740
1281,1135,1335,109880,109740
1281,1335,1135,109880,109740
713,1337,1080,109840,109740
1476,1155,1335,109980,109900
1476,1335,1155,109980,109900
363,1051,1335,110280,110180
363,1335,1051,110280,110180
346,1155,1051,110240,110180
346,1051,1155,110240,110180
335,1051,1135,110980,110200
335,1135,1051,110980,110200
1477,1335,1155,110260,110200
1477,1155,1335,110260,110200
775,1089,1228,110520,110220
775,1228,1089,110520,110220
1478,1335,1155,110440,110380
1250,1155,1135,110460,110380
1478,1155,1335,110440,110380
1250,1135,1155,110460,110380
1251,1135,1155,110580,110500
1251,1155,1135,110580,110500
1479,1155,1335,110700,110520
1479,1335,1155,110700,110520
101,1033,1201,110780,110540
101,1201,1033,110780,110540
76,1033,1100,110680,110540
76,1100,1033,110680,110540
40,1360,1029,110780,110560
40,1029,1360,110780,110560
347,1051,1155,110720,110640
839,1093,1178,110700,110640
347,1155,1051,110720,110640
839,1178,1093,110700,110640
1252,1155,1135,110760,110680
1252,1135,1155,110760,110680
1480,1155,1335,110900,110760
1480,1335,1155,110900,110760
1282,1135,1335,110940,110860
1282,1335,1135,110940,110860
364,1051,1335,110960,110900
364,1335,1051,110960,110900
1253,1155,1135,111040,110960
1253,1135,1155,111040,110960
78,1033,1168,111340,110960
78,1168,1033,111340,110960
1481,1155,1335,111040,110980
840,1178,1093,111060,110980
840,1093,1178,111060,110980
1481,1335,1155,111040,110980
336,1051,1135,111180,111100
1254,1155,1135,111280,111100
336,1135,1051,111180,111100
1254,1135,1155,111280,111100
348,1155,1051,111180,111120
348,1051,1155,111180,111120
841,1093,1178,111340,111240
841,1178,1093,111340,111240
1255,1135,1155,111520,111320
1255,1155,1135,111520,111320
102,1033,1201,111600,111360
102,1201,1033,111600,111360
460,1082,1067,111580,111400
460,1067,1082,111580,111400
1295,1136,1210,111500,111440
1295,1210,1136,111500,111440
788,1090,1104,111560,111500
41,1029,1360,111560,111500
41,1360,1029,111560,111500
788,1104,1090,111560,111500
842,1178,1093,111580,111500
842,1093,1178,111580,111500
225,1042,1215,111800,111660
225,1215,1042,111800,111660
58,1042,1032,111920,111840
58,1032,1042,111920,111840
1431,1179,1149,111980,111920
1431,1149,1179,111980,111920
461,1067,1082,112040,111940
461,1082,1067,112040,111940
714,1337,1080,112140,112060
714,1080,1337,112140,112060
1686,1359,1199,112160,112080
1686,1199,1359,112160,112080
462,1082,1067,112340,112280
462,1067,1082,112340,112280
463,1067,1082,112460,112380
463,1082,1067,112460,112380
217,1042,1084,112540,112480
217,1084,1042,112540,112480
103,1201,1033,112780,112700
103,1033,1201,112780,112700
1722,1207,1212,112900,112760
1722,1212,1207,112900,112760
890,1208,1103,113020,112820
104,1033,1201,112880,112820
104,1201,1033,112880,112820
890,1103,1208,113020,112820
1723,1212,1207,113220,112960
1723,1207,1212,113220,112960
891,1208,1103,113540,113260
891,1103,1208,113540,113260
105,1201,1033,113740,113560
105,1033,1201,113740,113560
892,1208,1103,113780,113700
892,1103,1208,113780,113700
106,1033,1201,114120,113860
106,1201,1033,114120,113860
893,1208,1103,114260,114060
893,1103,1208,114260,114060
1724,1212,1207,114840,114740
1724,1207,1212,114840,114740
1317,1138,1198,116480,116400
1317,1198,1138,116480,116400
789,1104,1090,116540,116480
789,1090,1104,116540,116480
517,1073,1164,116620,116480
517,1164,1073,116620,116480
1256,1135,1155,116640,116560
1256,1155,1135,116640,116560
107,1201,1033,116720,116580
107,1033,1201,116720,116580
567,1075,1142,116680,116620
567,1142,1075,116680,116620
1257,1135,1155,117120,116700
1257,1155,1135,117120,116700
818,1191,1090,116800,116740
818,1090,1191,116800,116740
108,1033,1201,116840,116760
1773,1334,1359,116840,116760
108,1201,1033,116840,116760
1773,1359,1334,116840,116760
783,1103,1090,116920,116820
783,1090,1103,116920,116820
819,1191,1090,117220,116860
877,1103,1191,116940,116860
877,1191,1103,116940,116860
819,1090,1191,117220,116860
878,1191,1103,117060,117000
878,1103,1191,117060,117000
109,1033,1201,117100,117040
109,1201,1033,117100,117040
879,1191,1103,117180,117100
879,1103,1191,117180,117100
1573,1191,1177,117260,117160
1573,1177,1191,117260,117160
1050,1126,1127,117320,117260
1050,1127,1126,117320,117260
1574,1177,1191,117460,117300
1574,1191,1177,117460,117300
631,1106,1080,117620,117380
812,1180,1090,117560,117380
631,1080,1106,117620,117380
812,1090,1180,117560,117380
397,1057,1180,117500,117400
397,1180,1057,117500,117400
83,1188,1033,117540,117440
1340,1336,1138,117620,117440
219,1128,1042,117600,117440
1340,1138,1336,117620,117440
980,1125,1138,117500,117440
83,1033,1188,117540,117440
980,1138,1125,117500,117440
219,1042,1128,117600,117440
1575,1177,1191,117720,117500
1575,1191,1177,117720,117500
42,1360,1029,117620,117560
110,1033,1201,117640,117560
42,1029,1360,117620,117560
110,1201,1033,117640,117560
1360,1138,1360,117780,117660
1360,1360,1138,117780,117660
950,1109,1227,117800,117720
950,1227,1109,117800,117720
634,1108,1080,117820,117760
634,1080,1108,117820,117760
1065,1146,1126,117840,117780
1065,1126,1146,117840,117780
310,1049,1125,117860,117800
310,1125,1049,117860,117800
675,1080,1334,117860,117800
675,1334,1080,117860,117800
1785,1336,1360,117920,117840
1432,1149,1179,117900,117840
1432,1179,1149,117900,117840
1785,1360,1336,117920,117840
220,1128,1042,117960,117880
220,1042,1128,117960,117880
1576,1191,1177,117960,117900
1576,1177,1191,117960,117900
635,1080,1108,118060,117980
846,1100,1187,118200,117980
846,1187,1100,118200,117980
635,1108,1080,118060,117980
1258,1135,1155,118180,118000
1258,1155,1135,118180,118000
630,1105,1080,118100,118020
630,1080,1105,118100,118020
951,1227,1109,118100,118040
951,1109,1227,118100,118040
1653,1214,1191,118200,118120
1653,1191,1214,118200,118120
636,1108,1080,118220,118140
636,1080,1108,118220,118140
1207,1199,1133,118260,118200
1207,1133,1199,118260,118200
1043,1125,1336,118320,118220
1043,1336,1125,118320,118220
84,1193,1033,118680,118300
1433,1149,1179,118460,118300
84,1033,1193,118680,118300
1433,1179,1149,118460,118300
550,1360,1073,118400,118340
550,1073,1360,118400,118340
124,1227,1033,118920,118720
124,1033,1227,118920,118720
125,1033,1227,119040,118960
125,1227,1033,119040,118960
126,1227,1033,119480,119080
126,1033,1227,119480,119080
551,1073,1360,119620,119560
551,1360,1073,119620,119560
127,1227,1033,119760,119700
127,1033,1227,119760,119700
0,1026,1042,120280,120220
0,1042,1026,120280,120220
745,1358,1085,121080,121020
745,1085,1358,121080,121020
1155,1133,1138,122320,122080
1155,1138,1133,122320,122080
776,1089,1228,122300,122240
776,1228,1089,122300,122240
211,1066,1042,122400,122280
211,1042,1066,122400,122280
777,1089,1228,122660,122600
777,1228,1089,122660,122600
822,1090,1212,122880,122820
822,1212,1090,122880,122820
489,1067,1334,123100,122980
489,1334,1067,123100,122980
724,1082,1334,123120,123040
724,1334,1082,123120,123040
1115,1126,1199,123160,123060
1115,1199,1126,123160,123060
1259,1155,1135,123260,123160
1259,1135,1155,123260,123160
807,1171,1090,123580,123160
807,1090,1171,123580,123160
1736,1212,1360,123520,123200
1736,1360,1212,123520,123200
212,1066,1042,123280,123220
212,1042,1066,123280,123220
955,1126,1117,123320,123260
955,1117,1126,123320,123260
1260,1155,1135,123420,123300
1260,1135,1155,123420,123300
1672,1210,1198,123800,123300
1672,1198,1210,123800,123300
1116,1199,1126,123440,123360
1116,1126,1199,123440,123360
956,1126,1117,123660,123400
725,1334,1082,123460,123400
725,1082,1334,123460,123400
956,1117,1126,123660,123400
1289,1164,1136,123560,123480
1289,1136,1164,123560,123480
1670,1358,1193,123620,123560
1670,1193,1358,123620,123560
808,1090,1171,123900,123620
1208,1133,1199,123700,123620
808,1171,1090,123900,123620
1208,1199,1133,123700,123620
43,1360,1029,123900,123640
43,1029,1360,123900,123640
1055,1142,1126,124060,123900
1055,1126,1142,124060,123900
809,1171,1090,124140,123980
809,1090,1171,124140,123980
1589,1177,1215,124060,124000
1589,1215,1177,124060,124000
44,1029,1360,124180,124100
44,1360,1029,124180,124100
802,1138,1090,124560,124460
802,1090,1138,124560,124460
1373,1142,1360,124560,124480
1373,1360,1142,124560,124480
20,1029,1126,124560,124500
45,1360,1029,124580,124500
45,1029,1360,124580,124500
1056,1142,1126,124560,124500
1056,1126,1142,124560,124500
20,1126,1029,124560,124500
732,1082,1359,124600,124520
726,1334,1082,124700,124520
726,1082,1334,124700,124520
732,1359,1082,124600,124520
1774,1359,1334,124700,124600
1774,1334,1359,124700,124600
1503,1171,1158,124720,124640
803,1090,1138,124700,124640
1503,1158,1171,124720,124640
803,1138,1090,124700,124640
733,1082,1359,124720,124660
1542,1214,1171,124780,124660
733,1359,1082,124720,124660
1542,1171,1214,124780,124660
1292,1187,1136,124820,124740
1292,1136,1187,124820,124740
1619,1188,1228,124940,124740
1619,1228,1188,124940,124740
1374,1142,1360,125000,124760
1374,1360,1142,125000,124760
1543,1171,1214,124900,124820
1543,1214,1171,124900,124820
213,1066,1042,125120,124960
213,1042,1066,125120,124960
1620,1228,1188,125200,125040
1620,1188,1228,125200,125040
1504,1171,1158,125140,125060
1504,1158,1171,125140,125060
29,1029,1149,125180,125120
29,1149,1029,125180,125120
778,1089,1228,125240,125140
778,1228,1089,125240,125140
214,1042,1066,125260,125160
214,1066,1042,125260,125160
1505,1171,1158,125320,125260
1505,1158,1171,125320,125260
1621,1188,1228,125360,125260
1621,1228,1188,125360,125260
35,1029,1206,125360,125300
30,1029,1149,125520,125300
30,1149,1029,125520,125300
35,1206,1029,125360,125300
1506,1214,1158,125460,125380
1506,1158,1214,125460,125380
215,1066,1042,125580,125400
215,1042,1066,125580,125400
1622,1188,1228,125860,125400
1622,1228,1188,125860,125400
779,1089,1228,125500,125440
880,1103,1191,125520,125440
880,1191,1103,125520,125440
779,1228,1089,125500,125440
31,1029,1149,125740,125580
31,1149,1029,125740,125580
1053,1138,1126,125720,125660
1053,1126,1138,125720,125660
1054,1126,1138,126000,125760
1054,1138,1126,126000,125760
275,1046,1198,125860,125800
275,1198,1046,125860,125800
896,1104,1146,125940,125880
896,1146,1104,125940,125880
1761,1228,1358,126260,125960
1761,1358,1228,126260,125960
897,1146,1104,126120,126040
897,1104,1146,126120,126040
755,1089,1126,126800,126080
755,1126,1089,126800,126080
513,1073,1138,126580,126140
513,1138,1073,126580,126140
898,1146,1104,126420,126180
898,1104,1146,126420,126180
36,1029,1228,127120,126240
36,1228,1029,127120,126240
1762,1358,1228,126520,126320
1762,1228,1358,126520,126320
72,1179,1032,126440,126380
72,1032,1179,126440,126380
1057,1142,1126,126520,126460
1057,1126,1142,126520,126460
1763,1358,1228,126680,126560
1763,1228,1358,126680,126560
1226,1133,1336,126700,126600
1226,1336,1133,126700,126600
73,1032,1179,126740,126680
73,1179,1032,126740,126680
746,1358,1085,126840,126740
746,1085,1358,126840,126740
1066,1126,1146,127100,126900
1066,1146,1126,127100,126900
1130,1138,1127,127140,127040
1130,1127,1138,127140,127040
74,1032,1179,127220,127160
74,1179,1032,127220,127160
1067,1146,1126,127280,127180
1067,1126,1146,127280,127180
1110,1198,1126,127280,127200
1110,1126,1198,127280,127200
468,1133,1067,127280,127220
468,1067,1133,127280,127220
827,1358,1090,127580,127520
827,1090,1358,127580,127520
469,1067,1133,127640,127540
469,1133,1067,127640,127540
216,1042,1067,127620,127560
216,1067,1042,127620,127560
221,1042,1133,127820,127600
221,1133,1042,127820,127600
470,1067,1133,127760,127680
470,1133,1067,127760,127680
1307,1171,1138,127800,127740
1307,1138,1171,127800,127740
471,1133,1067,127980,127900
471,1067,1133,127980,127900
244,1128,1044,128160,128000
244,1044,1128,128160,128000
1361,1360,1138,128160,128100
1361,1138,1360,128160,128100
780,1089,1228,128360,128260
780,1228,1089,128360,128260
781,1228,1089,128460,128400
781,1089,1228,128460,128400
276,1046,1198,128480,128420
276,1198,1046,128480,128420
1490,1156,1171,128660,128460
1490,1171,1156,128660,128460
782,1089,1228,128560,128500
782,1228,1089,128560,128500
169,1142,1039,128620,128520
169,1039,1142,128620,128520
813,1180,1090,128640,128540
813,1090,1180,128640,128540
277,1198,1046,128760,128600
277,1046,1198,128760,128600
1450,1360,1149,128700,128620
1450,1149,1360,128700,128620
1491,1156,1171,129180,128700
814,1090,1180,128880,128700
1491,1171,1156,129180,128700
814,1180,1090,128880,128700
815,1090,1180,129020,128920
815,1180,1090,129020,128920
1111,1198,1126,129080,129020
1111,1126,1198,129080,129020
278,1046,1198,129120,129060
278,1198,1046,129120,129060
799,1090,1126,129380,129100
799,1126,1090,129380,129100
164,1039,1126,129420,129140
164,1126,1039,129420,129140
816,1180,1090,129380,129300
816,1090,1180,129380,129300
800,1133,1090,129580,129400
800,1090,1133,129580,129400
1098,1126,1180,129500,129420
1098,1180,1126,129500,129420
739,1126,1085,129940,129700
739,1085,1126,129940,129700
506,1117,1073,130020,129960
506,1073,1117,130020,129960
59,1032,1042,130140,130040
59,1042,1032,130140,130040
226,1215,1042,130160,130060
226,1042,1215,130160,130060
1577,1191,1177,130160,130100
1577,1177,1191,130160,130100
1389,1144,1149,173540,173460
1389,1149,1144,173540,173460
1068,1126,1146,174320,174160
1068,1146,1126,174320,174160
1410,1146,1198,174300,174220
1410,1198,1146,174300,174220
1112,1126,1198,174300,174240
1112,1198,1126,174300,174240
1261,1155,1135,174720,174660
1261,1135,1155,174720,174660
568,1075,1142,175680,175140
568,1142,1075,175680,175140
8,1115,1026,175380,175260
8,1026,1115,175380,175260
829,1093,1117,175500,175340
829,1117,1093,175500,175340
9,1026,1115,175580,175480
9,1115,1026,175580,175480
10,1026,1115,175880,175620
10,1115,1026,175880,175620
1341,1336,1138,175900,175700
1341,1138,1336,175900,175700
734,1082,1359,175800,175740
734,1359,1082,175800,175740
569,1075,1142,175840,175760
569,1142,1075,175840,175760
1592,1178,1360,175920,175820
1592,1360,1178,175920,175820
11,1115,1026,175980,175920
11,1026,1115,175980,175920
570,1142,1075,176380,176040
570,1075,1142,176380,176040
12,1115,1026,176240,176160
12,1026,1115,176240,176160
69,1085,1032,176320,176240
69,1032,1085,176320,176240
608,1075,1164,176380,176320
608,1164,1075,176380,176320
1069,1126,1146,177960,177540
1069,1146,1126,177960,177540
1070,1146,1126,178660,178000
1070,1126,1146,178660,178000
1071,1146,1126,178820,178720
1071,1126,1146,178820,178720
1597,1210,1179,179000,178800
1597,1179,1210,179000,178800
209,1041,1179,178940,178820
209,1179,1041,178940,178820
1072,1126,1146,179080,178880
1072,1146,1126,179080,178880
1727,1213,1210,179100,179020
1727,1210,1213,179100,179020
1598,1210,1179,179160,179040
1598,1179,1210,179160,179040
1073,1146,1126,179260,179120
1073,1126,1146,179260,179120
1074,1146,1126,179560,179320
1074,1126,1146,179560,179320
1743,1341,1213,179400,179340
1743,1213,1341,179400,179340
79,1179,1033,179460,179400
79,1033,1179,179460,179400
1744,1341,1213,179680,179440
1744,1213,1341,179680,179440
80,1179,1033,179660,179500
80,1033,1179,179660,179500
1075,1126,1146,179780,179700
1075,1146,1126,179780,179700
1745,1341,1213,179900,179780
1745,1213,1341,179900,179780
1076,1146,1126,179900,179820
1076,1126,1146,179900,179820
1077,1126,1146,180120,180020
1077,1146,1126,180120,180020
81,1033,1179,180240,180180
81,1179,1033,180240,180180
1078,1126,1146,180540,180260
1746,1341,1213,180380,180260
1078,1146,1126,180540,180260
1746,1213,1341,180380,180260
82,1033,1179,180720,180480
82,1179,1033,180720,180480
1747,1213,1341,180720,180660
1747,1341,1213,180720,180660
1748,1213,1341,180860,180800
1748,1341,1213,180860,180800
1079,1126,1146,180980,180900
1079,1146,1126,180980,180900
1080,1146,1126,181140,181080
1080,1126,1146,181140,181080
1081,1146,1126,181360,181220
1081,1126,1146,181360,181220
1749,1341,1213,181560,181500
1749,1213,1341,181560,181500
1342,1336,1138,181680,181600
1342,1138,1336,181680,181600
571,1075,1142,181700,181640
823,1090,1212,181800,181640
571,1142,1075,181700,181640
823,1212,1090,181800,181640
422,1152,1065,181820,181660
422,1065,1152,181820,181660
1188,1189,1133,181740,181680
1188,1133,1189,181740,181680
1082,1126,1146,181780,181700
1082,1146,1126,181780,181700
1262,1135,1155,181960,181700
1262,1155,1135,181960,181700
1051,1126,1127,181800,181720
1051,1127,1126,181800,181720
1634,1336,1189,181860,181780
1634,1189,1336,181860,181780
1398,1146,1178,181860,181800
1398,1178,1146,181860,181800
327,1049,1336,181920,181860
1455,1180,1152,182020,181860
327,1336,1049,181920,181860
1455,1152,1180,182020,181860
572,1142,1075,182020,181880
572,1075,1142,182020,181880
1189,1133,1189,182040,181900
1189,1189,1133,182040,181900
1786,1360,1336,181980,181900
1786,1336,1360,181980,181900
625,1075,1335,182040,181940
625,1335,1075,182040,181940
1411,1146,1198,182020,181960
855,1177,1103,182020,181960
1411,1198,1146,182020,181960
1750,1341,1213,182020,181960
1750,1213,1341,182020,181960
855,1103,1177,182020,181960
1283,1335,1135,182060,181980
1283,1135,1335,182060,181980
472,1067,1133,182080,182000
472,1133,1067,182080,182000
1456,1180,1152,182760,182060
1456,1152,1180,182760,182060
1190,1133,1189,182220,182140
60,1042,1032,182240,182140
527,1073,1198,182340,182140
60,1032,1042,182240,182140
527,1198,1073,182340,182140
1190,1189,1133,182220,182140
1787,1360,1336,182220,182160
1787,1336,1360,182220,182160
740,1126,1085,182640,182200
952,1126,1114,182340,182200
740,1085,1126,182640,182200
952,1114,1126,182340,182200
1751,1213,1341,182380,182240
1751,1341,1213,182380,182240
1578,1191,1177,182460,182280
1578,1177,1191,182460,182280
881,1191,1103,182660,182300
881,1103,1191,182660,182300
473,1067,1133,182560,182340
1497,1214,1156,182420,182340
473,1133,1067,182560,182340
1497,1156,1214,182420,182340
970,1122,1138,182460,182360
61,1042,1032,182540,182360
61,1032,1042,182540,182360
970,1138,1122,182460,182360
227,1042,1215,182540,182380
227,1215,1042,182540,182380
971,1122,1178,182480,182420
971,1178,1122,182480,182420
1498,1156,1214,182580,182460
1498,1214,1156,182580,182460
1579,1191,1177,182620,182500
1579,1177,1191,182620,182500
314,1168,1049,182680,182540
314,1049,1168,182680,182540
856,1103,1177,182620,182560
856,1177,1103,182620,182560
62,1042,1032,182900,182600
62,1032,1042,182900,182600
228,1042,1215,182700,182620
228,1215,1042,182700,182620
1496,1204,1156,182880,182620
1496,1156,1204,182880,182620
843,1093,1178,182880,182660
843,1178,1093,182880,182660
609,1164,1075,182800,182660
609,1075,1164,182800,182660
1083,1146,1126,182940,182680
1083,1126,1146,182940,182680
1009,1125,1189,182780,182700
1009,1189,1125,182780,182700
727,1334,1082,182780,182720
727,1082,1334,182780,182720
686,1336,1080,182820,182760
686,1080,1336,182820,182760
229,1215,1042,182860,182780
1023,1125,1212,182860,182780
910,1105,1125,182860,182780
1023,1212,1125,182860,182780
910,1125,1105,182860,182780
229,1042,1215,182860,182780
741,1126,1085,182900,182840
741,1085,1126,182900,182840
1224,1334,1133,182980,182920
1224,1133,1334,182980,182920
324,1212,1049,183040,182940
324,1049,1212,183040,182940
810,1090,1171,183160,183020
810,1171,1090,183160,183020
1451,1360,1149,183140,183060
1451,1149,1360,183140,183060
1084,1146,1126,183200,183100
1084,1126,1146,183200,183100
1412,1198,1146,183260,183200
1412,1146,1198,183260,183200
1343,1138,1336,183640,183240
1343,1336,1138,183640,183240
245,1128,1044,190440,183360
245,1044,1128,190440,183360
1344,1336,1138,183760,183700
1344,1138,1336,183760,183700
325,1212,1049,184000,183800
325,1049,1212,184000,183800
1191,1189,1133,185060,184500
1191,1133,1189,185060,184500
349,1155,1051,184940,184740
349,1051,1155,184940,184740
1085,1126,1146,185080,185020
1085,1146,1126,185080,185020
1086,1126,1146,185220,185160
1086,1146,1126,185220,185160
1087,1126,1146,185460,185400
1087,1146,1126,185460,185400
1345,1336,1138,185520,185460
1345,1138,1336,185520,185460
1192,1189,1133,185660,185520
1192,1133,1189,185660,185520
882,1103,1191,185660,185540
882,1191,1103,185660,185540
1193,1133,1189,186000,185940
1193,1189,1133,186000,185940
1,1065,1026,186060,186000
1,1026,1065,186060,186000
958,1199,1117,186300,186220
958,1117,1199,186300,186220
1088,1126,1146,186320,186220
1088,1146,1126,186320,186220
1194,1133,1189,186420,186300
1194,1189,1133,186420,186300
1089,1126,1146,187020,186500
1089,1146,1126,187020,186500
326,1212,1049,187060,186660
326,1049,1212,187060,186660
1195,1133,1189,187140,187040
1195,1189,1133,187140,187040
111,1201,1033,187200,187140
111,1033,1201,187200,187140
728,1334,1082,187200,187140
728,1082,1334,187200,187140
1718,1206,1227,187280,187180
1718,1227,1206,187280,187180
1196,1189,1133,187320,187260
672,1080,1228,187320,187260
672,1228,1080,187320,187260
1196,1133,1189,187320,187260
1263,1155,1135,187380,187320
1366,1164,1142,187380,187320
1366,1142,1164,187380,187320
1263,1135,1155,187380,187320
32,1029,1149,187440,187340
32,1149,1029,187440,187340
112,1033,1201,187540,187480
112,1201,1033,187540,187480
1146,1187,1130,187680,187520
1146,1130,1187,187680,187520
1346,1336,1138,187640,187540
1346,1138,1336,187640,187540
