,ID1,ID2,end_time,start_time
2774,1245,1352,169540,169480
321,1660,1157,169640,169480
2774,1352,1245,169540,169480
321,1157,1660,169640,169480
744,1658,1164,169560,169500
744,1164,1658,169560,169500
1286,1181,1352,169600,169520
1267,1207,1181,169600,169520
1267,1181,1207,169600,169520
1286,1352,1181,169600,169520
2484,1210,1115,169660,169600
2484,1115,1210,169660,169600
2775,1352,1245,169700,169640
1743,1395,1193,169900,169640
1743,1193,1395,169900,169640
2322,1245,1207,169860,169640
2775,1245,1352,169700,169640
2322,1207,1245,169860,169640
1287,1352,1181,169740,169680
1287,1181,1352,169740,169680
322,1157,1660,169860,169680
322,1660,1157,169860,169680
1268,1207,1181,169900,169720
1268,1181,1207,169900,169720
2161,1207,1352,169820,169720
781,1295,1193,169880,169720
781,1193,1295,169880,169720
2161,1352,1207,169820,169720
2776,1245,1352,169860,169800
2776,1352,1245,169860,169800
2700,1260,1221,169940,169880
2700,1221,1260,169940,169880
1288,1352,1181,169940,169880
1288,1181,1352,169940,169880
2655,1221,1130,169980,169920
2655,1130,1221,169980,169920
250,1391,1157,170380,169960
250,1157,1391,170380,169960
3407,1148,1260,170060,170000
3407,1260,1148,170060,170000
3436,1660,1260,170080,170020
3436,1260,1660,170080,170020
709,1164,1115,170120,170020
709,1115,1164,170120,170020
3248,1658,1115,170160,170100
3248,1115,1658,170160,170100
3277,1660,1115,170260,170200
3277,1115,1660,170260,170200
2652,1115,1221,170280,170220
3408,1148,1260,170360,170220
2652,1221,1115,170280,170220
3408,1260,1148,170360,170220
2298,1115,1207,170360,170240
2298,1207,1115,170360,170240
2226,1365,1207,170340,170260
2226,1207,1365,170340,170260
2359,1207,1658,170400,170280
2359,1658,1207,170400,170280
3249,1658,1115,170360,170280
3249,1115,1658,170360,170280
2227,1365,1207,170660,170400
2227,1207,1365,170660,170400
666,1164,1098,170620,170480
666,1098,1164,170620,170480
3250,1658,1115,170740,170500
3250,1115,1658,170740,170500
2485,1115,1210,170740,170540
2596,1210,1658,170600,170540
2485,1210,1115,170740,170540
2596,1658,1210,170600,170540
2701,1260,1221,170660,170580
2701,1221,1260,170660,170580
791,1702,1295,170860,170720
791,1295,1702,170860,170720
3347,1658,1383,170840,170780
2702,1221,1260,171020,170780
2702,1260,1221,171020,170780
3347,1383,1658,170840,170780
2299,1115,1207,170980,170800
2299,1207,1115,170980,170800
714,1245,1164,170900,170820
714,1164,1245,170900,170820
635,1164,1207,170920,170860
635,1207,1164,170920,170860
149,1157,1352,171120,170960
149,1352,1157,171120,170960
2486,1115,1210,171040,170980
2486,1210,1115,171040,170980
2323,1245,1207,171060,170980
2323,1207,1245,171060,170980
710,1164,1115,171060,171000
710,1115,1164,171060,171000
2300,1115,1207,171080,171020
2300,1207,1115,171080,171020
1630,1210,1193,171160,171100
1630,1193,1210,171160,171100
3367,1130,1260,171180,171120
3367,1260,1130,171180,171120
1339,1181,1391,171240,171180
1339,1391,1181,171240,171180
2137,1207,1210,171320,171240
2137,1210,1207,171320,171240
2746,1221,1148,171320,171260
2746,1148,1221,171320,171260
1233,1193,1181,171400,171340
1233,1181,1193,171400,171340
1327,1181,1245,171440,171360
2301,1115,1207,171420,171360
2301,1207,1115,171420,171360
1327,1245,1181,171440,171360
2561,1210,1378,171480,171380
2561,1378,1210,171480,171380
980,1295,1115,171560,171460
980,1115,1295,171560,171460
2562,1210,1378,171580,171520
2562,1378,1210,171580,171520
2391,1098,1210,171700,171620
2391,1210,1098,171700,171620
2487,1210,1115,171820,171640
2487,1115,1210,171820,171640
1627,1207,1193,171760,171640
1627,1193,1207,171760,171640
3224,1144,1115,171720,171660
3224,1115,1144,171720,171660
2581,1210,1144,171740,171680
2581,1144,1210,171740,171680
711,1115,1164,171820,171740
711,1164,1115,171820,171740
1328,1245,1181,171900,171760
640,1164,1210,171820,171760
1328,1181,1245,171900,171760
640,1210,1164,171820,171760
2302,1207,1115,172020,171900
2302,1115,1207,172020,171900
538,1295,1164,171980,171920
745,1658,1164,172000,171920
538,1164,1295,171980,171920
745,1164,1658,172000,171920
1096,1658,1295,172080,171920
1096,1295,1658,172080,171920
2777,1245,1352,172380,171980
2777,1352,1245,172380,171980
2747,1221,1148,172140,172060
2747,1148,1221,172140,172060
3368,1130,1260,172140,172080
3409,1260,1148,172140,172080
3368,1260,1130,172140,172080
3409,1148,1260,172140,172080
300,1157,1148,172220,172120
300,1148,1157,172220,172120
2303,1115,1207,172220,172140
555,1701,1164,172220,172140
2303,1207,1115,172220,172140
555,1164,1701,172220,172140
2138,1210,1207,172340,172280
2138,1207,1210,172340,172280
3410,1148,1260,172560,172320
2304,1115,1207,172480,172320
3410,1260,1148,172560,172320
2304,1207,1115,172480,172320
2488,1115,1210,172480,172380
2488,1210,1115,172480,172380
2139,1207,1210,172900,172400
2139,1210,1207,172900,172400
1289,1352,1181,172620,172560
1289,1181,1352,172620,172560
831,1210,1295,172620,172560
831,1295,1210,172620,172560
746,1164,1658,172740,172640
746,1658,1164,172740,172640
539,1164,1295,172740,172660
539,1295,1164,172740,172660
1290,1181,1352,172800,172680
2778,1245,1352,172840,172680
2778,1352,1245,172840,172680
1290,1352,1181,172800,172680
1097,1295,1658,172760,172700
1097,1658,1295,172760,172700
2305,1207,1115,172800,172720
2305,1115,1207,172800,172720
2306,1207,1115,173020,172840
2306,1115,1207,173020,172840
172,1365,1157,173080,172860
172,1157,1365,173080,172860
2779,1352,1245,173080,172900
2779,1245,1352,173080,172900
1189,1179,1658,172960,172900
1189,1658,1179,172960,172900
2140,1210,1207,173260,172940
2140,1207,1210,173260,172940
1098,1658,1295,173020,172960
1098,1295,1658,173020,172960
2748,1221,1148,173100,172980
2748,1148,1221,173100,172980
587,1193,1164,173120,173000
587,1164,1193,173120,173000
1291,1181,1352,173080,173020
747,1658,1164,173320,173020
747,1164,1658,173320,173020
1291,1352,1181,173080,173020
1757,1193,1658,173120,173040
1757,1658,1193,173120,173040
2307,1115,1207,173260,173200
2307,1207,1115,173260,173200
2780,1352,1245,173620,173280
2780,1245,1352,173620,173280
238,1260,1157,173380,173300
238,1157,1260,173380,173300
2749,1148,1221,173400,173340
2749,1221,1148,173400,173340
588,1193,1164,173440,173360
588,1164,1193,173440,173360
2308,1115,1207,173500,173420
2308,1207,1115,173500,173420
1292,1352,1181,173500,173440
1292,1181,1352,173500,173440
2141,1210,1207,173900,173520
2141,1207,1210,173900,173520
758,1295,1307,173640,173540
758,1307,1295,173640,173540
2309,1207,1115,173620,173560
2309,1115,1207,173620,173560
276,1157,1144,173680,173620
276,1144,1157,173680,173620
2781,1245,1352,173740,173680
2781,1352,1245,173740,173680
2750,1221,1148,173800,173720
2750,1148,1221,173800,173720
1293,1352,1181,173880,173740
1293,1181,1352,173880,173740
1329,1245,1181,173860,173800
1329,1181,1245,173860,173800
1087,1144,1295,173900,173840
277,1144,1157,173940,173840
277,1157,1144,173940,173840
1087,1295,1144,173900,173840
110,1221,1157,173980,173900
110,1157,1221,173980,173900
2142,1210,1207,174860,173960
2142,1207,1210,174860,173960
1184,1115,1179,174180,174120
1184,1179,1115,174180,174120
3462,1144,1148,174360,174240
3462,1148,1144,174360,174240
278,1144,1157,174480,174260
278,1157,1144,174480,174260
1164,1207,1179,174660,174600
1164,1179,1207,174660,174600
195,1383,1157,174740,174620
195,1157,1383,174740,174620
1165,1179,1207,175240,174820
1165,1207,1179,175240,174820
301,1148,1157,174980,174820
301,1157,1148,174980,174820
3208,1383,1115,174960,174900
3208,1115,1383,174960,174900
2143,1210,1207,175320,174940
2143,1207,1210,175320,174940
3209,1115,1383,175280,175040
3209,1383,1115,175280,175040
3350,1385,1260,175260,175060
3350,1260,1385,175260,175060
981,1115,1295,175320,175080
981,1295,1115,175320,175080
1167,1210,1179,175300,175160
1167,1179,1210,175300,175160
2144,1207,1210,175900,175360
2144,1210,1207,175900,175360
1072,1295,1383,175560,175480
1072,1383,1295,175560,175480
2216,1109,1207,175720,175500
2216,1207,1109,175720,175500
802,1295,1205,175660,175580
802,1205,1295,175660,175580
1166,1207,1179,175680,175620
1166,1179,1207,175680,175620
1169,1179,1109,175740,175640
1169,1109,1179,175740,175640
3020,1115,1109,176000,175680
3020,1109,1115,176000,175680
1185,1179,1115,175760,175700
1185,1115,1179,175760,175700
2217,1109,1207,175960,175800
2217,1207,1109,175960,175800
159,1157,1362,176040,175820
159,1362,1157,176040,175820
1060,1378,1295,175900,175840
1060,1295,1378,175900,175840
2060,1205,1098,176000,175900
2060,1098,1205,176000,175900
2145,1207,1210,176480,175960
2145,1210,1207,176480,175960
1186,1179,1115,176020,175960
1186,1115,1179,176020,175960
2310,1207,1115,176100,176000
2310,1115,1207,176100,176000
759,1295,1307,176200,176040
759,1307,1295,176200,176040
2218,1109,1207,176300,176140
2218,1207,1109,176300,176140
3021,1109,1115,176220,176160
3021,1115,1109,176220,176160
2311,1115,1207,176340,176200
2311,1207,1115,176340,176200
825,1207,1295,176360,176240
825,1295,1207,176360,176240
3022,1109,1115,176440,176280
3022,1115,1109,176440,176280
2808,1098,1115,176420,176300
2392,1210,1098,176460,176300
2392,1098,1210,176460,176300
2808,1115,1098,176420,176300
2406,1210,1109,176380,176320
2406,1109,1210,176380,176320
756,1295,1179,176400,176340
756,1179,1295,176400,176340
1758,1193,1658,176420,176360
1758,1658,1193,176420,176360
2489,1210,1115,176440,176360
2489,1115,1210,176440,176360
982,1295,1115,176460,176380
982,1115,1295,176460,176380
1348,1701,1193,176780,176460
30,1157,1159,176540,176460
1348,1193,1701,176780,176460
30,1159,1157,176540,176460
2407,1210,1109,176540,176480
2407,1109,1210,176540,176480
3023,1109,1115,176580,176520
3023,1115,1109,176580,176520
239,1260,1157,176640,176560
239,1157,1260,176640,176560
31,1157,1159,176720,176600
31,1159,1157,176720,176600
2146,1210,1207,176700,176640
2146,1207,1210,176700,176640
2408,1109,1210,176780,176680
2408,1210,1109,176780,176680
2597,1658,1210,176920,176780
1744,1142,1193,176880,176780
1744,1193,1142,176880,176780
1667,1193,1109,176900,176780
1667,1109,1193,176900,176780
2597,1210,1658,176920,176780
768,1181,1295,176900,176800
768,1295,1181,176900,176800
1269,1181,1207,176900,176800
1269,1207,1181,176900,176800
2409,1109,1210,176880,176820
2079,1205,1245,176880,176820
2409,1210,1109,176880,176820
2079,1245,1205,176880,176820
2147,1210,1207,177060,176940
2147,1207,1210,177060,176940
1161,1179,1205,177020,176960
240,1157,1260,177020,176960
240,1260,1157,177020,176960
1161,1205,1179,177020,176960
1349,1193,1701,177160,177060
2598,1210,1658,178040,177060
2598,1658,1210,178040,177060
1349,1701,1193,177160,177060
847,1295,1109,177140,177080
847,1109,1295,177140,177080
636,1207,1164,177300,177240
636,1164,1207,177300,177240
302,1157,1148,177340,177260
302,1148,1157,177340,177260
303,1157,1148,177440,177380
303,1148,1157,177440,177380
1964,1395,1327,177460,177400
1964,1327,1395,177460,177400
304,1157,1148,177780,177520
304,1148,1157,177780,177520
1668,1109,1193,177720,177620
1668,1193,1109,177720,177620
848,1295,1109,177760,177640
848,1109,1295,177760,177640
1759,1658,1193,177820,177720
1631,1210,1193,177840,177720
1759,1193,1658,177820,177720
1631,1193,1210,177840,177720
305,1148,1157,177920,177820
305,1157,1148,177920,177820
589,1193,1164,178160,177880
589,1164,1193,178160,177880
306,1148,1157,178580,178080
306,1157,1148,178580,178080
1612,1205,1193,178220,178160
1612,1193,1205,178220,178160
553,1164,1181,178380,178220
553,1181,1164,178380,178220
601,1164,1205,178360,178280
601,1205,1164,178360,178280
1244,1181,1205,178360,178280
1244,1205,1181,178360,178280
307,1148,1157,178740,178640
307,1157,1148,178740,178640
590,1193,1164,178880,178760
590,1164,1193,178880,178760
308,1157,1148,178960,178880
308,1148,1157,178960,178880
667,1098,1164,178960,178900
667,1164,1098,178960,178900
739,1164,1401,179240,179140
739,1401,1164,179240,179140
591,1164,1193,179940,179160
591,1193,1164,179940,179160
309,1157,1148,179520,179380
309,1148,1157,179520,179380
1750,1401,1193,179600,179400
1750,1193,1401,179600,179400
310,1157,1148,179620,179560
310,1148,1157,179620,179560
1350,1701,1098,179920,179640
1350,1098,1701,179920,179640
3393,1144,1769,179900,179660
1751,1401,1193,179820,179660
1751,1193,1401,179820,179660
3393,1769,1144,179900,179660
740,1401,1164,179940,179680
740,1164,1401,179940,179680
1676,1365,1193,180120,180040
1745,1193,1142,180140,180040
1745,1142,1193,180140,180040
1676,1193,1365,180120,180040
3394,1769,1144,180140,180080
3394,1144,1769,180140,180080
668,1098,1164,180220,180140
668,1164,1098,180220,180140
592,1193,1164,180380,180220
592,1164,1193,180380,180220
3395,1144,1769,180300,180240
3395,1769,1144,180300,180240
669,1164,1098,180720,180620
669,1098,1164,180720,180620
311,1157,1148,180740,180680
311,1148,1157,180740,180680
1649,1098,1193,180860,180800
1649,1193,1098,180860,180800
196,1130,1157,180920,180820
196,1157,1130,180920,180820
312,1157,1148,180980,180920
312,1148,1157,180980,180920
197,1157,1130,181060,181000
197,1130,1157,181060,181000
32,1157,1159,181500,181420
32,1159,1157,181500,181420
418,1260,1159,181600,181500
418,1159,1260,181600,181500
670,1098,1164,181600,181540
670,1164,1098,181600,181540
279,1144,1157,181620,181540
279,1157,1144,181620,181540
1669,1193,1109,181740,181640
1669,1109,1193,181740,181640
280,1144,1157,181960,181660
280,1157,1144,181960,181660
445,1144,1159,181840,181740
445,1159,1144,181840,181740
446,1144,1159,181980,181900
446,1159,1144,181980,181900
1356,1701,1148,182160,181960
1356,1148,1701,182160,181960
281,1157,1144,182100,182000
2713,1144,1221,182060,182000
2713,1221,1144,182060,182000
3369,1144,1130,182120,182000
281,1144,1157,182100,182000
3369,1130,1144,182120,182000
447,1159,1144,182220,182080
447,1144,1159,182220,182080
190,1378,1157,182340,182120
190,1157,1378,182340,182120
2714,1144,1221,182320,182140
380,1221,1159,182360,182140
2714,1221,1144,182320,182140
380,1159,1221,182360,182140
3370,1130,1144,182240,182160
3370,1144,1130,182240,182160
642,1221,1164,182400,182340
1357,1148,1701,182400,182340
1357,1701,1148,182400,182340
448,1159,1144,182620,182340
448,1144,1159,182620,182340
734,1164,1144,182400,182340
339,1159,1164,182400,182340
734,1144,1164,182400,182340
642,1164,1221,182400,182340
339,1164,1159,182400,182340
282,1144,1157,182480,182400
282,1157,1144,182480,182400
602,1164,1205,182540,182480
602,1205,1164,182540,182480
283,1144,1157,182620,182560
283,1157,1144,182620,182560
1358,1148,1701,182660,182600
1358,1701,1148,182660,182600
284,1144,1157,182720,182660
284,1157,1144,182720,182660
449,1159,1144,182800,182700
449,1144,1159,182800,182700
313,1148,1157,182880,182740
313,1157,1148,182880,182740
456,1148,1159,182980,182760
456,1159,1148,182980,182760
1779,1221,1702,183080,182820
1779,1702,1221,183080,182820
2651,1221,1109,183220,183100
2651,1109,1221,183220,183100
111,1221,1157,183340,183280
111,1157,1221,183340,183280
345,1701,1159,183520,183320
345,1159,1701,183520,183320
593,1164,1193,183540,183440
593,1193,1164,183540,183440
3402,1260,1401,184240,183600
3402,1401,1260,184240,183600
594,1193,1164,184040,183640
112,1157,1221,183740,183640
95,1157,1193,183720,183640
95,1193,1157,183720,183640
112,1221,1157,183740,183640
594,1164,1193,184040,183640
41,1164,1157,183720,183660
2085,1385,1205,183740,183660
41,1157,1164,183720,183660
2085,1205,1385,183740,183660
113,1157,1221,183960,183780
113,1221,1157,183960,183780
1210,1307,1109,183920,183860
1210,1109,1307,183920,183860
3132,1378,1625,184120,183960
3132,1625,1378,184120,183960
346,1701,1159,184460,183980
346,1159,1701,184460,183980
114,1157,1221,184200,184000
114,1221,1157,184200,184000
457,1148,1159,184080,184020
457,1159,1148,184080,184020
595,1193,1164,184360,184100
595,1164,1193,184360,184100
3049,1378,1109,184360,184200
3049,1109,1378,184360,184200
3353,1769,1130,184560,184220
3353,1130,1769,184560,184220
115,1157,1221,184400,184280
115,1221,1157,184400,184280
1212,1625,1307,184420,184340
1212,1307,1625,184420,184340
116,1221,1157,184560,184440
116,1157,1221,184560,184440
96,1193,1157,184580,184460
3403,1260,1401,184620,184460
96,1157,1193,184580,184460
3403,1401,1260,184620,184460
458,1148,1159,184780,184520
458,1159,1148,184780,184520
42,1157,1164,184620,184560
685,1109,1164,184620,184560
685,1164,1109,184620,184560
42,1164,1157,184620,184560
1646,1193,1221,184660,184580
1646,1221,1193,184660,184580
3354,1130,1769,184900,184600
3354,1769,1130,184900,184600
3401,1260,1144,184760,184640
3401,1144,1260,184760,184640
117,1221,1157,184980,184680
117,1157,1221,184980,184680
735,1164,1144,184960,184900
735,1144,1164,184960,184900
1149,1179,1193,185020,184920
1149,1193,1179,185020,184920
603,1164,1205,184980,184920
603,1205,1164,184980,184920
3355,1130,1769,185140,184960
3355,1769,1130,185140,184960
3056,1144,1109,185100,184980
3056,1109,1144,185100,184980
604,1164,1205,185120,185020
604,1205,1164,185120,185020
118,1157,1221,185720,185020
118,1221,1157,185720,185020
554,1164,1181,185140,185080
554,1181,1164,185140,185080
3356,1769,1130,185260,185200
3356,1130,1769,185260,185200
2052,1352,1205,185780,185640
2052,1205,1352,185780,185640
1150,1179,1193,185800,185740
1150,1193,1179,185800,185740
119,1221,1157,186100,185780
119,1157,1221,186100,185780
689,1625,1164,185940,185820
689,1164,1625,185940,185820
459,1148,1159,186020,185960
459,1159,1148,186020,185960
3357,1769,1130,186220,186040
3357,1130,1769,186220,186040
381,1159,1221,186200,186120
381,1221,1159,186200,186120
314,1157,1148,186200,186140
314,1148,1157,186200,186140
120,1157,1221,186280,186160
120,1221,1157,186280,186160
1670,1193,1109,186280,186220
1670,1109,1193,186280,186220
3358,1769,1130,186420,186340
3358,1130,1769,186420,186340
121,1221,1157,186520,186440
121,1157,1221,186520,186440
3359,1769,1130,186680,186560
3359,1130,1769,186680,186560
3141,1401,1625,186820,186680
3141,1625,1401,186820,186680
2751,1221,1148,187360,186700
2751,1148,1221,187360,186700
3064,1365,1625,186940,186880
3064,1625,1365,186940,186880
122,1221,1157,187080,186960
122,1157,1221,187080,186960
545,1168,1164,187260,187200
545,1164,1168,187260,187200
410,1159,1130,187460,187320
410,1130,1159,187460,187320
2656,1221,1130,187540,187340
2656,1130,1221,187540,187340
460,1159,1148,187560,187340
460,1148,1159,187560,187340
2752,1148,1221,187460,187400
2752,1221,1148,187460,187400
1591,1625,1320,187640,187480
1591,1320,1625,187640,187480
2753,1221,1148,187900,187520
2753,1148,1221,187900,187520
450,1144,1159,187620,187560
450,1159,1144,187620,187560
3371,1130,1144,187700,187560
3371,1144,1130,187700,187560
2089,1205,1142,187820,187760
2089,1142,1205,187820,187760
123,1221,1157,188000,187920
123,1157,1221,188000,187920
1359,1701,1148,188180,187940
1359,1148,1701,188180,187940
3372,1144,1130,188100,188040
3372,1130,1144,188100,188040
2761,1221,1660,188240,188160
2761,1660,1221,188240,188160
198,1157,1130,188300,188240
3387,1660,1130,188300,188240
3387,1130,1660,188300,188240
198,1130,1157,188300,188240
124,1221,1157,188520,188360
124,1157,1221,188520,188360
382,1159,1221,188460,188400
382,1221,1159,188460,188400
199,1130,1157,188500,188440
199,1157,1130,188500,188440
2657,1221,1130,188580,188480
2657,1130,1221,188580,188480
461,1159,1148,188780,188500
461,1148,1159,188780,188500
2754,1221,1148,188620,188520
3388,1130,1660,188600,188520
3388,1660,1130,188600,188520
2769,1109,1352,188740,188520
2754,1148,1221,188620,188520
2769,1352,1109,188740,188520
3437,1660,1260,188600,188540
3437,1260,1660,188600,188540
2976,1365,1109,188860,188800
2976,1109,1365,188860,188800
462,1148,1159,189380,188840
462,1159,1148,189380,188840
99,1205,1157,188920,188860
99,1157,1205,188920,188860
2658,1221,1130,188980,188920
2658,1130,1221,188980,188920
33,1159,1157,189020,188940
33,1157,1159,189020,188940
3466,1660,1144,189020,188960
3466,1144,1660,189020,188960
2977,1109,1365,189040,188980
2977,1365,1109,189040,188980
285,1144,1157,189720,189600
285,1157,1144,189720,189600
463,1159,1148,189720,189620
2755,1221,1148,189700,189620
2755,1148,1221,189700,189620
463,1148,1159,189720,189620
2070,1109,1205,189780,189680
2070,1205,1109,189780,189680
125,1221,1157,189900,189740
100,1157,1205,189820,189740
125,1157,1221,189900,189740
100,1205,1157,189820,189740
464,1159,1148,189920,189780
464,1148,1159,189920,189780
2659,1221,1130,190140,189820
2659,1130,1221,190140,189820
465,1148,1159,190040,189960
465,1159,1148,190040,189960
126,1221,1157,190080,190000
383,1159,1221,190120,190000
126,1157,1221,190080,190000
383,1221,1159,190120,190000
2703,1221,1260,190360,190260
2703,1260,1221,190360,190260
475,1109,1416,190360,190280
475,1416,1109,190360,190280
169,1109,1157,190420,190360
169,1157,1109,190420,190360
34,1159,1157,190520,190440
3349,1130,1385,190720,190440
34,1157,1159,190520,190440
3349,1385,1130,190720,190440
315,1148,1157,190540,190480
315,1157,1148,190540,190480
127,1221,1157,190700,190620
127,1157,1221,190700,190620
2073,1205,1625,190720,190660
2073,1625,1205,190720,190660
35,1157,1159,190880,190780
35,1159,1157,190880,190780
3411,1148,1260,190860,190800
3411,1260,1148,190860,190800
451,1144,1159,191020,190940
451,1159,1144,191020,190940
470,1221,1416,191040,190960
470,1416,1221,191040,190960
411,1159,1130,191140,191020
411,1130,1159,191140,191020
1180,1179,1365,191140,191060
1180,1365,1179,191140,191060
2660,1221,1130,191440,191300
2660,1130,1221,191440,191300
3373,1144,1130,191520,191420
3373,1130,1144,191520,191420
2661,1221,1130,191660,191480
2661,1130,1221,191660,191480
3054,1383,1109,191580,191520
1181,1179,1365,191640,191520
3054,1109,1383,191580,191520
1181,1365,1179,191640,191520
1182,1625,1179,191940,191760
1182,1179,1625,191940,191760
3412,1148,1260,192060,192000
3412,1260,1148,192060,192000
469,1205,1416,192860,192760
469,1416,1205,192860,192760
407,1625,1159,193560,193340
407,1159,1625,193560,193340
2087,1205,1391,193580,193500
2087,1391,1205,193580,193500
2978,1625,1109,193680,193580
2978,1109,1625,193680,193580
3142,1401,1625,193980,193880
3142,1625,1401,193980,193880
2979,1625,1109,194040,193920
2979,1109,1625,194040,193920
3143,1625,1401,194260,194020
3143,1401,1625,194260,194020
2980,1625,1109,194220,194140
2980,1109,1625,194220,194140
1170,1179,1109,194980,194860
2950,1625,1362,194920,194860
2950,1362,1625,194920,194860
1170,1109,1179,194980,194860
1171,1109,1179,195260,195020
1171,1179,1109,195260,195020
1172,1179,1109,195400,195300
1172,1109,1179,195400,195300
3133,1625,1378,195620,195520
3133,1378,1625,195620,195520
2071,1109,1205,195720,195660
2071,1205,1109,195720,195660
2981,1109,1625,195860,195760
2981,1625,1109,195860,195760
2982,1109,1625,196960,196900
2982,1625,1109,196960,196900
2072,1205,1109,197060,196920
2072,1109,1205,197060,196920
2053,1352,1205,197780,197680
2053,1205,1352,197780,197680
2983,1109,1625,198220,198100
2983,1625,1109,198220,198100
2951,1625,1362,198260,198140
2951,1362,1625,198260,198140
2948,1362,1109,198360,198300
2948,1109,1362,198360,198300
2984,1109,1625,198480,198320
2952,1625,1362,198460,198320
2984,1625,1109,198480,198320
2952,1362,1625,198460,198320
2953,1625,1362,198740,198520
2953,1362,1625,198740,198520
2949,1109,1362,198720,198580
2949,1362,1109,198720,198580
2985,1625,1109,198740,198600
2985,1109,1625,198740,198600
2986,1625,1109,198960,198820
2986,1109,1625,198960,198820
2987,1625,1109,199400,199080
2987,1109,1625,199400,199080
2090,1142,1205,199320,199260
2090,1205,1142,199320,199260
1786,1625,1702,199400,199280
1786,1702,1625,199400,199280
2988,1109,1625,199700,199500
2988,1625,1109,199700,199500
3057,1401,1109,200280,200120
3057,1109,1401,200280,200120
2989,1109,1625,200280,200140
2989,1625,1109,200280,200140
2990,1109,1625,200400,200340
2990,1625,1109,200400,200340
2074,1205,1625,201040,200980
2074,1625,1205,201040,200980
2991,1625,1109,202060,201980
2991,1109,1625,202060,201980
2954,1362,1625,202140,202060
2954,1625,1362,202140,202060
2870,1613,1485,202560,202180
2870,1485,1613,202560,202180
2903,1613,1625,202280,202220
2903,1625,1613,202280,202220
2918,1142,1485,202320,202240
2918,1485,1142,202320,202240
2904,1613,1625,202680,202520
2904,1625,1613,202680,202520
2871,1613,1485,202800,202720
2871,1485,1613,202800,202720
2872,1613,1485,203120,202860
2872,1485,1613,203120,202860
1205,1613,1307,205460,205380
1205,1307,1613,205460,205380
1206,1485,1307,205560,205500
1206,1307,1485,205560,205500
1351,1613,1701,205900,205820
1351,1701,1613,205900,205820
2873,1613,1485,205900,205840
2873,1485,1613,205900,205840
2907,1613,1391,206060,205920
2907,1391,1613,206060,205920
2917,1485,1391,206040,205960
2917,1391,1485,206040,205960
2874,1613,1485,206040,205980
2874,1485,1613,206040,205980
2900,1362,1613,206180,206120
2900,1613,1362,206180,206120
2909,1362,1485,206380,206140
2909,1485,1362,206380,206140
2901,1613,1362,206360,206220
2875,1485,1613,206280,206220
2901,1362,1613,206360,206220
2875,1613,1485,206280,206220
2876,1613,1485,206380,206320
2876,1485,1613,206380,206320
2877,1613,1485,206520,206420
2877,1485,1613,206520,206420
2905,1613,1385,206700,206640
2905,1385,1613,206700,206640
2763,1485,1352,206900,206820
2762,1613,1352,206940,206820
2762,1352,1613,206940,206820
2763,1352,1485,206900,206820
2878,1485,1613,206920,206840
2878,1613,1485,206920,206840
2908,1613,1401,207240,207000
2908,1401,1613,207240,207000
2879,1613,1485,207240,207060
2879,1485,1613,207240,207060
2880,1613,1485,207400,207340
2880,1485,1613,207400,207340
2881,1485,1613,207760,207700
2881,1613,1485,207760,207700
2882,1613,1485,208000,207940
2882,1485,1613,208000,207940
2883,1613,1485,208360,208140
2883,1485,1613,208360,208140
2884,1485,1613,209140,209080
2884,1613,1485,209140,209080
2885,1485,1613,209340,209180
2885,1613,1485,209340,209180
2910,1365,1485,209360,209260
2910,1485,1365,209360,209260
2902,1365,1613,209380,209300
2902,1613,1365,209380,209300
2886,1485,1613,211040,210980
2886,1613,1485,211040,210980
471,1416,1613,222020,221840
471,1613,1416,222020,221840
472,1416,1613,222260,222200
472,1613,1416,222260,222200
473,1613,1416,222520,222420
473,1416,1613,222520,222420
2887,1485,1613,222820,222720
2887,1613,1485,222820,222720
2888,1485,1613,222960,222860
2888,1613,1485,222960,222860
2889,1613,1485,223080,223020
2889,1485,1613,223080,223020
2890,1613,1485,223220,223120
2890,1485,1613,223220,223120
474,1613,1416,223460,223320
474,1416,1613,223460,223320
2891,1613,1485,226020,225920
2891,1485,1613,226020,225920
2892,1613,1485,226180,226060
2892,1485,1613,226180,226060
2893,1613,1485,226620,226560
2893,1485,1613,226620,226560
2894,1613,1485,226760,226700
2894,1485,1613,226760,226700
2895,1613,1485,231580,231520
2895,1485,1613,231580,231520
2896,1613,1485,231960,231740
2896,1485,1613,231960,231740
2911,1485,1365,231800,231740
2911,1365,1485,231800,231740
2897,1485,1613,232400,232000
2897,1613,1485,232400,232000
2898,1613,1485,232760,232460
2898,1485,1613,232760,232460
2912,1383,1485,232620,232560
2912,1485,1383,232620,232560
2899,1613,1485,233080,232980
2899,1485,1613,233080,232980
2906,1613,1385,234740,234680
2906,1385,1613,234740,234680
2042,1210,1205,236280,236180
2042,1205,1210,236280,236180
2438,1210,1625,236680,236500
2438,1625,1210,236680,236500
1760,1658,1193,236720,236660
1760,1193,1658,236720,236660
1656,1485,1193,236980,236800
1656,1193,1485,236980,236800
3127,1115,1625,237320,237260
3127,1625,1115,237320,237260
1761,1193,1658,237460,237400
1761,1658,1193,237460,237400
3251,1658,1115,237840,237700
3251,1115,1658,237840,237700
2490,1115,1210,237900,237760
2490,1210,1115,237900,237760
2599,1210,1658,237840,237760
2599,1658,1210,237840,237760
859,1295,1625,238280,238140
859,1625,1295,238280,238140
760,1295,1307,238420,238320
760,1307,1295,238420,238320
